"","Mov10_kd_2","Mov10_kd_3","Mov10_oe_1","Mov10_oe_2","Mov10_oe_3","Irrel_kd_1","Irrel_kd_2","Irrel_kd_3"
"ACSL6",9.19111871343573,9.29099380421351,9.50030366048692,9.42601005300092,9.51345862593128,9.23237931278545,9.25417713379427,9.22242212015341
"ACSM1",8.34390093280334,8.36310467772644,8.27845326854795,8.38780624056042,8.27845326854795,8.38771803560254,8.27845326854795,8.37311638452787
"ACSM2A",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"ACSM2B",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"ACSM3",8.84171109830631,8.91253319818862,8.99145779841591,8.9679569648433,8.96625703157925,8.87285107739902,8.89268841609343,8.98004049515572
"ACSM4",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"ACSM5",8.34390093280334,8.27845326854795,8.35313480169255,8.27845326854795,8.27845326854795,8.35572435679627,8.27845326854795,8.27845326854795
"ACSS1",9.75020953164862,9.82714427420104,9.9371994385023,9.98873027802718,9.91670021398444,9.75832138800539,9.73415684367179,9.79728399567176
"ACSS2",9.91697492822243,9.9159353438511,10.1069769618714,10.1616858249666,9.96900680417857,9.97908108980704,9.92595755565321,9.91674636250027
"ACSS3",9.2845370348931,9.42428244012074,9.51642203331998,9.51145424982927,9.56027243253877,9.46875479790333,9.38036904236693,9.43367996680188
"ACTA1",9.05712892001089,9.02267996868913,8.8578972538747,8.84319146945555,8.79216037101714,8.89676411892796,8.8286602606766,9.03880732708047
"ACTA2",10.005069955769,9.97328774086392,9.49623301006762,9.51360573960973,9.43684650611286,9.24395253816182,9.31797017424299,9.29855086456962
"ACTB",15.6443868036689,15.5035530627832,15.1315703863323,15.1570666885959,14.8494356300145,15.6443811854527,15.6013650911615,15.5826617532614
"ACTBL2",9.08792072936777,9.03636854441005,8.61173493983211,8.57746493913453,8.642653228158,8.88253651197085,8.85281411541827,8.8429264084592
"ACTC1",8.53162773080456,8.50222758659347,8.47590993996499,8.53463341354859,8.5262312981672,8.56712794831129,8.55480430928775,8.4899749001705
"ACTG1",15.8479022863947,15.7741383619702,15.5568023184188,15.6031929217302,15.4020220671494,15.7744140977206,15.7442001775283,15.7431964320681
"ACTG2",8.27845326854795,8.39815127859716,8.44537178269597,8.41236674406694,8.42162510728935,8.41225875419899,8.42293325213942,8.41230313717093
"ACTL10",8.34390093280334,8.4250317910204,8.42776636339124,8.35578674948867,8.27845326854795,8.38771803560254,8.361892058787,8.41230313717093
"ACTL6A",11.7077171472574,11.6053808025375,11.3978203791819,11.3636518109324,11.4331555545978,11.6645909688657,11.6193179382532,11.612450781448
"ACTL6B",8.43869801098856,8.4250317910204,8.40777661862903,8.41236674406694,8.27845326854795,8.43294009761301,8.39643710307291,8.41230313717093
"ACTL7A",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"ACTL7B",8.34390093280334,8.27845326854795,8.35313480169255,8.27845326854795,8.27845326854795,8.38771803560254,8.27845326854795,8.41230313717093
"ACTL8",8.63603958533568,8.69180301182161,8.48951984340902,8.41236674406694,8.42162510728935,8.68602559950199,8.61151482691511,8.63182970629062
"ACTL9",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.35572435679627,8.27845326854795,8.27845326854795
"ACTN1",11.5346123166649,11.553947313098,11.3695803136982,11.4977536238008,11.4160722455897,11.4280811808637,11.461703609902,11.4629238400251
"ACTN2",10.3311032352611,10.2057371620507,10.0746288283236,10.0500352499233,9.99073687477,9.85457120173153,9.83500663039318,9.949667074791
"ACTN3",8.39179252052849,8.36310467772644,8.35313480169255,8.43306474893063,8.37971180913155,8.35572435679627,8.27845326854795,8.4676778015632
"ACTN4",12.7805642396368,12.6795383898374,12.2491069910342,12.3217667849001,12.1143936615499,12.562633133213,12.5267287768454,12.5926002429189
"ACTR10",11.0016379211347,10.9660319273274,10.9182573159377,10.8348510392483,10.92132680544,11.0464228736258,11.0253168860097,10.996842906161
"ACTR1A",12.0858745583835,12.055082862676,11.9490185604508,12.0080610417841,11.8794179571634,12.190374210573,12.1365778688588,12.1211499470624
"ACTR1B",10.9807688818615,11.0768334507476,11.1209954672618,11.1751259780869,11.0269801905204,10.943278338736,10.9167131272489,11.0462032011253
"ACTR2",13.3044901543473,13.2826028562777,13.1206523038359,13.0151574300501,13.3343565007149,13.3520223215834,13.3657961518084,13.318935283195
"ACTR3",12.3638003734889,12.3741993074097,12.3353607168773,12.2708965866446,12.4106969553173,12.3370121843102,12.3176037244826,12.2599782254758
"ACTR3B",9.97911794805295,9.90160059594784,9.93855985607323,9.90476604790212,9.84039302060628,10.2322061211314,10.2635992549139,10.2761093968926
"ACTR3BP2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"ACTR3BP5",8.60502199438966,8.51764391402919,8.5258682454013,8.53463341354859,8.5262312981672,8.7206618055616,8.71045854706356,8.57732331742138
"ACTR3C",8.7438624226933,8.76974505389762,8.6279247662275,8.57746493913453,8.642653228158,8.71396132566008,8.69426464684562,8.60573252901479
"ACTR5",9.98415263104175,9.96477451674138,9.68901659328119,9.6817718099618,9.64473119284206,9.93026328394649,9.8424045189261,9.84798499385463
"ACTR6",10.6920275460064,10.6449714682811,10.7256966849573,10.726871629992,10.9502280967072,10.7593999393909,10.7474632560434,10.6660681820733
"ACTR8",10.4652463610246,10.5267565340723,10.3598686897565,10.3199262115779,10.3934332327886,10.4232555046925,10.4442998054117,10.3949255544463
"ACTRT1",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"ACTRT2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"ACVR1",9.83776908011193,9.87608286805344,9.91660228518272,9.9032645897883,9.99789332497035,9.89151794739156,9.87511821754689,9.89654159570877
"ACVR1B",11.0258184571688,11.0263318958306,10.8402955053573,10.8896266172782,10.8677162069155,11.0569419963012,11.0370338925366,11.0839153531268
"ACVR1C",9.27066561491654,9.29749927559305,9.56709637615856,9.56799466016811,9.74094929294421,9.27221199438943,9.32715204375654,9.25709822592928
"ACVR2A",9.6140799103676,9.72874919661609,9.77689393182947,9.70350041245306,9.81286241459613,9.72020644630468,9.71573727592407,9.6296602578342
"ACVR2B",11.7755823993756,11.8517243118827,12.1212183652078,11.955552376939,12.2255376496015,12.1585314554573,12.200033164572,12.1737015955227
"ACVRL1",8.71099928517556,8.70855978379098,9.08276668185173,9.05769078081728,9.0213266183263,9.09272996456131,9.10971458530728,9.12367800614122
"ACY1",8.66997040866085,8.58314546465081,8.72481009628108,8.72101617966511,8.71821511732568,8.65596999099791,8.67739513950751,8.61903579475459
"ACY3",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.361892058787,8.27845326854795
"ACYP1",9.59861373179442,9.55359541900811,9.79551387509583,9.78469572131017,9.88834345020601,9.77186336662636,9.72600840691094,9.76471998113752
"ACYP2",9.04389722959069,9.07590135830667,8.88977788341298,8.86346179381049,8.91385204962349,9.02721081889018,8.94023915320185,8.96763532085484
"ADA",9.75020953164862,9.63222229692567,9.91521621751107,9.9532667379135,9.87785834997036,9.77354463759611,9.67580162510098,9.81443652198669
"ADAD1",8.27845326854795,8.27845326854795,8.35313480169255,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.37311638452787
"ADAD2",8.27845326854795,8.27845326854795,8.35313480169255,8.35578674948867,8.27845326854795,8.27845326854795,8.27845326854795,8.37311638452787
"ADAL",10.0109799573322,10.0694332806386,10.0661008336324,9.98172149092731,10.1026302788753,10.140798083764,10.0817341484484,10.1487124887612
"ADAM1",9.48962336312444,9.44659389791912,9.35127572900819,9.30305713439611,9.17544911908746,9.45973251501124,9.46283159070424,9.46462692979124
"ADAM10",11.0566770987199,11.0985406243479,10.9547041781598,10.8099455307012,10.9559360414913,10.8668805227517,10.7564457422057,10.7192284728266
"ADAM11",10.0908259839787,10.0865452015736,10.1407996923929,10.1833328784962,10.1434043599604,9.8884836247365,9.89466381764619,9.97958816244841
"ADAM12",9.11019312646112,9.22308155243853,9.27961208082463,9.22433017699253,9.19138527013891,9.1624742774758,9.19236019944775,9.19543064621931
"ADAM15",10.6698934790711,10.7349854133159,10.6259761138798,10.6821180894144,10.568423384241,10.5563476953304,10.49427073636,10.5939090219573
"ADAM17",10.8718903349288,10.9161405198319,10.8206016167139,10.7315796519783,10.8518288744089,10.6878200493791,10.6847432070647,10.6771142847036
"ADAM18",8.34390093280334,8.27845326854795,8.27845326854795,8.27845326854795,8.37971180913155,8.27845326854795,8.27845326854795,8.27845326854795
"ADAM19",9.89875473599231,9.94060743659453,10.0709812666327,10.0190911806369,9.98594202912517,9.81478021917166,9.84975497767456,9.79728399567176
"ADAM2",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.361892058787,8.27845326854795
"ADAM20",8.39179252052849,8.27845326854795,8.3840571201032,8.38780624056042,8.27845326854795,8.41225875419899,8.39643710307291,8.44235585074201
"ADAM21",8.63005912537216,8.60565209567177,8.74874838920353,8.70056959703692,8.88172442185238,8.62324027534493,8.61151482691511,8.63182970629062
"ADAM21P1",8.27845326854795,8.27845326854795,8.46128297551143,8.35578674948867,8.37971180913155,8.41225875419899,8.27845326854795,8.27845326854795
"ADAM22",10.3127339973212,10.3107153417739,10.3914138082852,10.2972487815237,10.4560490618073,10.3099203371488,10.2868279407482,10.232198113663
"ADAM23",9.70499448572231,9.79397412440559,9.810799164851,9.82076735807911,9.8044716435514,9.75491004744697,9.71779920151442,9.75193867999053
"ADAM28",8.37100230978434,8.36310467772644,8.3840571201032,8.46776765875987,8.37971180913155,8.43294009761301,8.42293325213942,8.41230313717093
"ADAM29",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"ADAM30",8.27845326854795,8.36310467772644,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.37311638452787
"ADAM32",8.61777580067537,8.63672895001746,8.54736198879469,8.52274054396065,8.56444595291442,8.48274705736353,8.62171788558093,8.63182970629062
"ADAM33",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"ADAM3A",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"ADAM5P",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"ADAM6",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"ADAM7",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"ADAM8",9.32299886160936,9.25771426257291,8.9365897724655,8.92473727393074,8.92928543684386,9.02338565350016,9.03460426685508,9.01591006904574
"ADAM9",11.1108853197046,11.0920641139138,11.0242318225328,10.8903237320138,11.0873141448927,10.6600677530688,10.6317814179758,10.6145609896177
"ADAMDEC1",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795
"ADAMTS1",12.8682969601152,13.1894629336153,13.7592940172024,13.7609332827032,13.8781334743628,12.8387265316625,12.7858591377326,12.8551668395083
"ADAMTS10",9.22554201760101,9.27783545778085,9.48804124279414,9.5369731127112,9.43285297442625,9.07154957312761,9.16330713924558,9.19084394132803
"ADAMTS12",8.37100230978434,8.44768333571551,8.40777661862903,8.41236674406694,8.42162510728935,8.27845326854795,8.39643710307291,8.41230313717093
"ADAMTS13",9.4227389663311,9.47912515204118,9.55177129895448,9.53276455772407,9.56027243253877,9.35188073689645,9.39744591995914,9.52373655388202
"ADAMTS14",8.51418608489962,8.46763116467624,8.60333199494958,8.56736031931909,8.61360464591565,8.51004549934405,8.49902742897358,8.56203679982386
"ADAMTS15",9.26263768534829,9.350951045245,9.41991148829534,9.45380985403815,9.42884272790096,9.31028335613498,9.31488842110409,9.28220710053835
"ADAMTS16",9.22554201760101,9.26447389104027,8.91998778533295,8.8112662640462,8.77220535929352,9.00786679112738,9.01677309745859,9.07716115524875
"ADAMTS17",10.0534575761288,10.0425060130147,9.8392866619222,9.77297211981528,9.71387935771402,9.91402718901706,9.8893657126197,9.94533036678993
"ADAMTS18",8.91784747750476,8.86105281620241,9.04904532404138,9.05402349528433,9.12561301821602,8.98389379960852,8.89816365120529,8.81101584221311
"ADAMTS19",9.61825869731169,9.55606792111998,9.5420750952663,9.56595555141911,9.48731786866669,9.42277804529376,9.51164462626117,9.53009322296193
"ADAMTS2",9.36527700024693,9.41292822327837,9.46935716237367,9.5390708530176,9.44082350001628,9.1300558434604,9.02574654094642,9.1286728705287
"ADAMTS20",9.04389722959069,9.07161536704847,9.1054746542567,9.0757502519817,9.18079644090673,9.03479802626978,9.12151866146675,9.13363528186672
"ADAMTS3",10.1045501851993,10.1320370340911,10.1926280263081,10.0393615686191,10.1580942523755,9.96493023333979,9.96973981944665,9.85973246860891
"ADAMTS4",8.69609884569733,8.74776790305835,8.7123293960269,8.74685084238611,8.83882343109967,8.61454984644252,8.64124853265056,8.63182970629062
"ADAMTS5",8.9242986827946,8.90703357981786,9.03509501565711,8.93802158660725,9.00798045063056,8.95049277535297,8.97963193684365,8.96763532085484
"ADAMTS6",9.06235321136781,9.17201717665282,9.27961208082463,9.32429986513608,9.35357710230775,9.18130124797701,9.20299011307363,9.22683595931986
"ADAMTS7",8.99116963994512,9.0272730992977,9.22924439390738,9.2004154575349,9.12561301821602,8.78264451062979,8.88157986162675,8.90856636637046
"ADAMTS8",9.05186595349473,9.04087194857565,9.01725277008046,9.061339257346,9.12561301821602,8.98795011733035,8.91956907896104,8.97386767960544
"ADAMTS9",9.69339330929157,9.75570882986316,9.79088768211871,9.76790993504732,9.76737296968164,9.60105909902753,9.6321028423156,9.6296602578342
"ADAMTS9-AS2",8.57066944384886,8.57123374212071,8.6279247662275,8.63199691932089,8.66950815028919,8.5869862755646,8.54198014846562,8.57732331742138
"ADAMTSL1",8.4953329510934,8.36310467772644,8.61173493983211,8.55688417379878,8.61360464591565,8.57722449772582,8.51422424386503,8.66764808200349
"ADAMTSL2",8.27845326854795,8.27845326854795,8.35313480169255,8.27845326854795,8.27845326854795,8.35572435679627,8.361892058787,8.27845326854795
"ADAMTSL3",8.92108170392475,8.92873548655032,9.03860879594139,9.0793085155461,8.97339870720375,8.78264451062979,8.78347981234683,8.83512846582327
"ADAMTSL4",8.7011257076431,8.79074581564365,8.87633463845842,8.87332445457061,8.83882343109967,8.6712924037061,8.74110059841088,8.72080745121055
"ADAMTSL5",9.02768186167171,8.92873548655032,8.93248142155433,9.01235975355289,8.90598371972826,9.116696025494,9.14459153989668,9.07716115524875
"ADAP1",9.29625310199577,9.38687067552828,9.44172185889995,9.50062674344254,9.52080338642733,9.40854362486798,9.34821843209356,9.45099478138212
"ADAP2",9.83776908011193,9.88891170595402,10.0110803997169,10.0433752132351,9.96900680417857,10.0698199901121,10.0262465040318,10.0690425326045
"ADAR",13.4712447952273,13.4954257198722,13.2564328615066,13.1959526789619,13.1975592172288,13.4172126709269,13.4745593825759,13.4549797687414
"ADARB1",10.2150302166448,10.1170589480874,10.0123590835286,9.97608469235296,10.0026406679017,10.1688087314014,10.0967098165454,10.1264701145128
"ADARB2",8.77869959598338,8.76253427743864,8.8578972538747,8.89725597989394,8.94433788760152,8.77680561324617,8.83480197401986,8.85061279296224
"ADARB2-AS1",8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.27845326854795,8.35572435679627,8.27845326854795,8.27845326854795
"ADAT1",9.84458098656141,9.90160059594784,9.73707747150487,9.71064800778457,9.73797412684267,9.79682190093653,9.78571185278962,9.7285547912271
"ADAT2",10.5578483253906,10.6549450686547,10.7583151739867,10.7777791094036,10.85796130153,10.5616858897639,10.5694476846479,10.6247682408702
"ADAT3",9.47051849648473,9.46840146967194,9.45030921569307,9.55363508462827,9.39196746657582,9.52758825795285,9.51164462626117,9.53009322296193
"ADC",9.18005550414257,9.16824276741024,9.28474566591669,9.28404038326664,9.13696753852111,9.28873195066398,9.33925009750246,9.31856233739926
